,BaseDateTime,LAT,LON,SOG,COG,Heading,IMO,VesselType,Status,Length,Width,Draft
19809,2016-09-29 19:00:00,35.40267,-129.67462,11.5,125.0,126.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19810,2016-09-29 20:00:00,35.28063,-129.46078,11.4,124.0,125.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19811,2016-09-29 21:00:00,35.1607,-129.25028,11.8,126.0,124.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19812,2016-09-29 22:00:00,35.0736,-129.10362,11.7,125.0,125.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19813,2016-09-29 23:00:00,34.93852,-128.87943,11.8,125.0,124.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19814,2016-09-30 00:00:00,34.82402,-128.68708,12.0,126.0,124.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19815,2016-09-30 01:00:00,34.70395,-128.47987,12.0,125.0,125.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19816,2016-09-30 02:00:00,34.58953,-128.2817,12.1,126.0,126.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19817,2016-09-30 03:00:00,34.48908,-128.10867,12.2,126.0,125.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19818,2016-09-30 04:00:00,34.35518,-127.86427,11.6,122.0,125.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19819,2016-09-30 05:00:00,34.27958,-127.72558,11.8,123.0,124.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19820,2016-09-30 06:00:00,34.14015,-127.46817,11.6,123.0,123.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19821,2016-09-30 07:00:00,34.04138,-127.28533,11.8,122.0,123.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19822,2016-09-30 08:00:00,33.93598,-127.09298,12.0,121.0,124.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19823,2016-09-30 09:00:00,33.81513,-126.87197,12.2,124.0,124.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19824,2016-09-30 10:00:00,33.70248,-126.67145,12.3,127.0,126.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19825,2016-09-30 11:00:00,33.59953,-126.51285,12.1,123.0,123.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19826,2016-09-30 12:00:00,33.46723,-126.27678,12.3,125.0,125.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19827,2016-09-30 13:00:00,33.34748,-126.06983,13.2,125.0,125.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19828,2016-09-30 14:00:00,33.31128,-126.00308,12.3,122.0,123.0,IMO9392092,70.0,under way using engine,180.0,28.0,9.7
19829,2016-10-01 07:00:00,48.47495,-126.63055,12.9,90.0,90.0,IMO9182734,70.0,under way using engine,289.0,45.0,10.9
19830,2016-10-01 08:00:00,48.4752,-126.26087,13.6,89.0,89.0,IMO9182734,70.0,under way using engine,289.0,45.0,10.9
19831,2016-10-01 09:00:00,48.47548,-126.0478,13.6,89.0,89.0,IMO9182734,70.0,under way using engine,289.0,45.0,10.9
19832,2016-10-01 10:00:00,48.48675,-126.8914,13.9,90.0,93.0,IMO9524542,70.0,under way using engine,190.0,32.0,8.0
19833,2016-10-01 11:00:00,48.48508,-126.56005,13.1,90.0,95.0,IMO9524542,70.0,under way using engine,190.0,32.0,6.2
19834,2016-10-01 12:00:00,48.47878,-126.24058,13.1,90.0,90.0,IMO9524542,70.0,under way using engine,190.0,32.0,6.2
19835,2016-10-01 13:00:00,48.47822,-126.06648,13.0,89.0,90.0,IMO9524542,70.0,under way using engine,190.0,32.0,6.2
19893,2016-10-03 23:00:00,48.54436,-126.00377,9.9,-135.5,272.0,IMO9403047,70.0,under way using engine,185.0,32.0,10.0
19894,2016-10-04 00:00:00,48.63841,-126.14171,12.0,-65.8,339.0,IMO9403047,70.0,under way using engine,185.0,32.0,10.0
19895,2016-10-04 01:00:00,48.7927,-126.21941,12.1,-70.8,339.0,IMO9403047,70.0,under way using engine,185.0,32.0,10.0
19896,2016-10-04 02:00:00,48.98788,-126.33267,7.6,-74.2,332.0,IMO9403047,70.0,under way using engine,185.0,32.0,10.0
19897,2016-10-04 03:00:00,49.00104,-126.34308,7.6,-77.7,330.0,IMO9403047,70.0,under way using engine,185.0,32.0,10.0
19978,2016-10-07 12:00:00,35.40552,-126.01115,11.2,-104.9,307.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19979,2016-10-07 13:00:00,35.52183,-126.21071,11.1,-104.9,306.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19980,2016-10-07 14:00:00,35.63688,-126.41537,11.2,-104.6,307.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19981,2016-10-07 15:00:00,35.74915,-126.60675,11.4,-103.9,306.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19982,2016-10-07 16:00:00,35.85344,-126.80076,11.3,-106.5,306.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19983,2016-10-07 17:00:00,35.95921,-126.98343,11.2,-102.0,308.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19984,2016-10-07 18:00:00,36.07722,-127.18063,11.9,-105.2,305.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19985,2016-10-07 19:00:00,36.18758,-127.38125,11.7,-105.4,304.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19986,2016-10-07 20:00:00,36.28304,-127.56087,11.7,-101.2,308.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19987,2016-10-07 21:00:00,36.39739,-127.75302,11.6,-105.4,304.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19988,2016-10-07 22:00:00,36.50691,-127.95518,11.6,-100.6,309.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19989,2016-10-07 23:00:00,36.63638,-128.17931,13.0,-105.5,306.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19990,2016-10-08 00:00:00,36.74786,-128.37817,11.5,-104.8,309.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19991,2016-10-08 01:00:00,36.85226,-128.56043,11.5,-105.4,308.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19992,2016-10-08 02:00:00,36.95953,-128.75237,11.5,-104.6,307.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19993,2016-10-08 03:00:00,37.0741,-128.95366,11.5,-103.8,307.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19994,2016-10-08 04:00:00,37.1798,-129.14151,11.3,-104.1,304.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19995,2016-10-08 05:00:00,37.29952,-129.35695,11.3,-105.9,304.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19996,2016-10-08 06:00:00,37.40531,-129.54984,11.7,-105.5,304.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19997,2016-10-08 07:00:00,37.41405,-129.56615,11.7,-105.3,304.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19998,2016-10-08 08:00:00,37.62107,-129.94391,11.6,-107.0,304.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
19999,2016-10-08 09:00:00,37.64808,-129.9928,11.7,-104.1,306.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
20003,2016-10-08 13:00:00,38.18295,-130.95415,11.5,-106.7,304.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
20004,2016-10-08 14:00:00,38.27982,-131.12348,11.4,-104.3,304.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
20007,2016-10-08 17:00:00,38.63362,-131.77176,11.7,-104.2,306.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
20008,2016-10-08 18:00:00,38.69779,-131.88504,12.0,-103.4,305.0,IMO9644304,70.0,under way using engine,221.0,32.0,11.3
20023,2016-10-09 09:00:00,46.1859,-129.15288,12.1,91.0,88.0,IMO9443009,77.0,under way using engine,218.0,32.0,7.6
20038,2016-10-10 00:00:00,46.15853,-126.02777,13.2,38.0,33.0,IMO9443009,77.0,under way using engine,218.0,32.0,7.6
20058,2016-10-10 20:00:00,35.52141,-129.94431,13.6,126.6,125.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.2
20063,2016-10-11 01:00:00,34.76868,-128.75784,13.6,125.3,124.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.2
20064,2016-10-11 02:00:00,34.65745,-128.57853,13.7,127.0,125.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.2
20065,2016-10-11 03:00:00,34.55969,-128.42626,13.9,129.5,128.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.2
20066,2016-10-11 04:00:00,34.37354,-128.14541,14.0,128.0,127.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.2
20067,2016-10-11 05:00:00,34.27962,-128.0013,13.7,128.6,127.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.2
20068,2016-10-11 06:00:00,34.06898,-127.68043,13.7,127.9,127.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.0
20069,2016-10-11 07:00:00,33.94418,-127.48882,14.0,128.8,127.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.0
20070,2016-10-11 08:00:00,33.83874,-127.33164,13.5,129.5,128.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.0
20071,2016-10-11 09:00:00,33.6369,-127.03515,13.8,129.3,128.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.0
20072,2016-10-11 10:00:00,33.54034,-126.89157,13.8,128.9,128.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.0
20073,2016-10-11 11:00:00,33.33894,-126.59299,14.0,127.6,126.0,IMO9303302,70.0,under way using engine,143.0,23.0,6.0
